Date,Open,High,Low,Close,Adj Close,Volume
2015-11-04,79.919998,79.940002,78.940002,79.129997,72.379280,1226100
2015-11-05,80.379997,80.550003,79.910004,79.949997,73.129341,1259200
2015-11-06,78.750000,78.959999,78.070000,78.790001,72.068298,1575800
2015-11-09,79.070000,79.110001,78.180000,78.839996,72.114037,934200
2015-11-10,77.650002,78.410004,77.510002,78.300003,71.620102,1198100
2015-11-11,78.970001,79.570000,78.800003,79.339996,72.571381,1884700
2015-11-12,78.879997,79.680000,78.750000,79.139999,72.388435,1123700
2015-11-13,78.180000,78.489998,77.610001,77.959999,71.309113,785800
2015-11-16,77.510002,78.070000,77.419998,78.029999,71.373123,683200
2015-11-17,78.309998,78.699997,78.080002,78.139999,71.473755,808500
2015-11-18,78.750000,79.500000,78.290001,79.389999,72.617111,863700
2015-11-19,80.000000,80.419998,79.900002,80.160004,73.321419,753400
2015-11-20,80.300003,80.330002,79.620003,79.769997,72.964699,591600
2015-11-23,79.269997,79.500000,78.830002,79.099998,72.351852,1142600
2015-11-24,78.519997,78.879997,78.019997,78.639999,71.931099,933700
2015-11-25,78.699997,79.239998,78.540001,79.000000,72.260391,486000
2015-11-27,78.839996,79.150002,78.660004,79.050003,72.306122,377600
2015-11-30,78.779999,79.120003,78.459999,79.000000,72.260391,1204700
2015-12-01,79.430000,79.769997,79.180000,79.720001,72.918953,699600
2015-12-02,79.360001,79.489998,78.900002,79.129997,72.379280,1207200
2015-12-03,79.260002,79.410004,78.129997,78.489998,71.793884,1427100
2015-12-04,78.080002,79.160004,78.040001,78.980003,72.242088,1417500
2015-12-07,79.330002,79.370003,78.860001,79.269997,72.507347,801800
2015-12-08,78.930000,79.209999,78.599998,78.889999,72.159767,776800
2015-12-09,78.879997,79.360001,77.779999,78.269997,71.592659,679400
2015-12-10,78.730003,78.870003,78.230003,78.370003,71.684143,705000
2015-12-11,77.449997,77.809998,77.019997,77.209999,70.623100,725300
2015-12-14,77.400002,77.970001,76.580002,77.480003,70.870064,1468500
2015-12-15,78.580002,78.739998,78.010002,78.260002,71.583519,799800
2015-12-16,78.440002,78.870003,77.519997,78.480003,71.784752,1370200
2015-12-17,79.410004,79.500000,78.379997,78.410004,71.720718,1038400
2015-12-18,78.400002,78.470001,77.809998,78.120003,71.455460,1114200
2015-12-21,79.279999,79.410004,78.279999,78.680000,71.967682,912200
2015-12-22,78.660004,79.260002,78.180000,79.099998,72.351852,734000
2015-12-23,79.169998,79.900002,79.139999,79.809998,73.001266,566600
2015-12-24,79.849998,80.360001,79.690002,80.050003,73.220810,163200
2015-12-28,80.129997,80.330002,79.830002,80.309998,73.458626,332000
2015-12-29,80.629997,81.209999,80.620003,80.910004,74.007439,427300
2015-12-30,80.540001,80.669998,80.150002,80.150002,73.312263,369000
2015-12-31,79.709999,79.809998,79.070000,79.099998,72.351852,267900
2016-01-04,76.739998,77.180000,75.889999,77.139999,70.559059,1075400
2016-01-05,76.330002,77.099998,76.160004,76.970001,70.403564,1392000
2016-01-06,76.809998,77.790001,76.660004,77.650002,71.025551,1031600
2016-01-07,76.900002,77.970001,76.680000,77.209999,70.623100,1670200
2016-01-08,78.269997,78.349998,76.760002,76.900002,70.339539,1186800
2016-01-11,78.129997,78.720001,77.739998,78.559998,71.857918,1519700
2016-01-12,80.959999,80.989998,79.900002,80.360001,73.504364,3382600
2016-01-13,80.389999,80.599998,77.970001,78.430000,71.739006,2530400
2016-01-14,79.410004,80.269997,78.930000,79.720001,72.918953,1988800
2016-01-15,77.239998,77.769997,76.650002,76.900002,70.339539,1583100
2016-01-19,78.790001,79.070000,77.769997,78.339996,71.656693,1658900
2016-01-20,77.669998,78.000000,76.059998,77.470001,70.860909,2242400
2016-01-21,77.430000,78.309998,76.629997,77.989998,71.336548,2028200
2016-01-22,77.690002,78.400002,77.500000,78.269997,71.592659,2273300
2016-01-25,78.550003,79.330002,78.190002,78.309998,71.629242,1356300
2016-01-26,77.959999,78.980003,77.879997,78.940002,72.205505,867300
2016-01-27,79.040001,80.099998,78.639999,78.889999,72.159767,992100
2016-01-28,78.820000,78.910004,77.440002,77.699997,71.071289,1581800
2016-01-29,78.220001,79.830002,78.150002,79.800003,72.992142,1339400
2016-02-01,78.669998,79.970001,78.550003,79.699997,72.900665,1213300
2016-02-02,78.470001,78.540001,77.580002,77.709999,71.080437,1300400
2016-02-03,78.610001,79.330002,77.430000,79.070000,72.324417,1274600
2016-02-04,77.790001,78.669998,77.540001,78.230003,71.556076,1283400
2016-02-05,77.389999,77.419998,74.930000,75.400002,68.967506,1756200
2016-02-08,73.760002,74.370003,73.290001,74.309998,67.970497,2167700
2016-02-09,73.480003,75.589996,73.419998,74.879997,68.491867,2887200
2016-02-10,75.570000,75.989998,74.860001,74.949997,68.555893,1645000
2016-02-11,74.580002,74.800003,73.690002,74.290001,67.952202,1253500
2016-02-12,73.360001,73.699997,72.660004,73.680000,67.394241,1514000
2016-02-16,74.949997,76.040001,74.459999,75.739998,69.278496,1720700
2016-02-17,76.120003,76.889999,75.989998,76.769997,70.220619,1091300
2016-02-18,77.269997,77.320000,76.540001,76.750000,70.202339,805000
2016-02-19,76.559998,77.769997,76.430000,77.629997,71.007256,1359700
2016-02-22,77.269997,77.879997,77.269997,77.599998,70.979820,1417700
2016-02-23,77.320000,77.440002,76.699997,76.779999,70.229782,562500
2016-02-24,75.110001,76.180000,74.699997,76.029999,69.543762,1021100
2016-02-25,77.199997,78.089996,76.919998,78.080002,71.418869,1007300
2016-02-26,78.080002,78.080002,76.360001,76.419998,69.900482,1389600
2016-02-29,75.370003,76.199997,75.320000,75.339996,68.912613,791500
2016-03-01,76.790001,77.919998,76.720001,77.910004,71.263390,892800
2016-03-02,77.099998,77.739998,76.680000,77.709999,71.080437,1079600
2016-03-03,76.300003,76.769997,75.790001,76.669998,70.129158,830400
2016-03-04,77.000000,77.419998,76.510002,76.940002,70.376122,957300
2016-03-07,76.400002,76.790001,76.110001,76.459999,69.937080,1194600
2016-03-08,76.300003,76.980003,76.220001,76.339996,69.827301,628900
