Date,Open,High,Low,Close,Adj Close,Volume
3/15/2012,21.414642,21.428928,20.6625,20.912857,17.983027,1159718000
3/16/2012,20.882856,21.042856,20.642857,20.913214,17.983339,825487600
3/19/2012,21.370358,21.491785,21.0375,21.467857,18.460278,901236000
3/20/2012,21.411072,21.674999,21.124287,21.64143,18.609529,816662000
3/21/2012,21.526428,21.773214,21.47893,21.517857,18.503271,644042000
3/22/2012,21.349285,21.589287,21.268929,21.405001,18.406223,623870800
3/23/2012,21.446072,21.492857,21.228571,21.2875,18.305182,430488800
3/26/2012,21.42107,21.683929,21.259287,21.677856,18.640856,595742000
3/27/2012,21.649286,22.01,21.645,21.945715,18.87118,607129600
3/28/2012,22.084999,22.194643,21.796785,22.057858,18.967615,655460400
3/29/2012,21.885,22.02,21.686787,21.780714,18.7293,608238400
3/30/2012,21.741785,21.805714,21.355,21.4125,18.412664,731038000
4/2/2012,21.493929,22.098928,21.442142,22.093929,18.998632,598351600
4/3/2012,22.40357,22.57893,22.2325,22.475714,19.326927,834559600
4/4/2012,22.298214,22.352142,22.035713,22.296785,19.173067,572980800
4/5/2012,22.392143,22.66643,22.264286,22.63143,19.460825,641298000
4/9/2012,22.361786,22.851429,22.332144,22.7225,19.539143,597536800
4/10/2012,22.854643,23,22.357143,22.444286,19.299906,889725200
4/11/2012,22.72143,22.745358,22.262142,22.364286,19.23111,696614800
4/12/2012,22.321428,22.547501,22.160713,22.241785,19.125774,614336800
4/13/2012,22.289642,22.310715,21.553928,21.615356,18.587103,859644800
4/16/2012,21.787857,21.795713,20.651787,20.718929,17.816267,1050786800
4/17/2012,20.67643,21.785713,20.425358,21.775,18.724384,1025528000
4/18/2012,21.918571,22.151787,21.525356,21.726429,18.682621,954531200
4/19/2012,21.436428,21.5975,20.875713,20.98,18.04076,834719200
4/20/2012,21.120714,21.236429,20.372143,20.463572,17.596685,1030985200
4/23/2012,20.378929,20.595358,19.879286,20.417856,17.557369,966529200
4/24/2012,20.093214,20.274643,19.821428,20.01,17.206652,1076149200
4/25/2012,21.987143,22.071428,21.642857,21.785713,18.733597,905777600
4/26/2012,21.938213,21.953215,21.504642,21.703571,18.662956,536068400
4/27/2012,21.609644,21.649286,21.446428,21.535713,18.518621,406722400
4/30/2012,21.35,21.371429,20.821428,20.856428,17.9345,506144800
5/1/2012,20.889286,21.312857,20.758215,20.790358,17.877686,610999200
5/2/2012,20.722857,20.978571,20.673571,20.927856,17.99592,427389200
5/3/2012,21.089287,21.121429,20.725,20.779285,17.868162,390549600
5/4/2012,20.610001,20.655714,20.184643,20.1875,17.359289,529992400
5/7/2012,20.053572,20.456072,20.043928,20.338572,17.489195,460118400
5/8/2012,20.342142,20.410713,19.954643,20.292143,17.449268,497252000
5/9/2012,20.132143,20.499287,20.030357,20.327856,17.47998,480704000
5/10/2012,20.520714,20.567142,20.30143,20.375713,17.52113,333200000
5/11/2012,20.178572,20.516787,20.155357,20.239643,17.404127,399546000
5/14/2012,20.091785,20.268213,19.914286,19.936428,17.143396,352626400
5/15/2012,20.051786,20.115,19.705357,19.756071,16.988302,476336000
5/16/2012,19.7875,19.888929,19.322857,19.502857,16.770561,560896000
5/17/2012,19.475357,19.553572,18.932858,18.932858,16.280418,717220000
5/18/2012,19.07,19.407499,18.649286,18.942142,16.288403,732292400
5/21/2012,19.089287,20.055,19.073214,20.045713,17.23737,631106000
5/22/2012,20.34107,20.495714,19.735001,19.891787,17.105009,694870400
5/23/2012,19.910713,20.457144,19.758215,20.377144,17.522364,584897600
5/24/2012,20.566786,20.589287,20.043928,20.190001,17.361441,496230000
5/25/2012,20.163929,20.208929,19.945356,20.081785,17.268381,328507200
5/29/2012,20.389286,20.5,20.189644,20.438213,17.574873,380508800
5/30/2012,20.328571,20.713928,20.234285,20.684643,17.786785,529429600
5/31/2012,20.740713,20.767857,20.409286,20.633215,17.742561,491674400
6/1/2012,20.327143,20.451786,20.018572,20.035357,17.22846,520987600
6/4/2012,20.053572,20.267857,19.589287,20.153214,17.329811,556995600
6/5/2012,20.045357,20.231071,19.940357,20.10107,17.284966,388214400
6/6/2012,20.2775,20.494642,20.196428,20.409286,17.550003,401455600
6/7/2012,20.6175,20.61857,20.375,20.418571,17.557983,379766800
6/8/2012,20.414286,20.735001,20.321428,20.725714,17.822104,347516400
6/11/2012,20.99,21.017857,20.379642,20.39893,17.541092,591264800
6/12/2012,20.51643,20.593571,20.239286,20.577143,17.694344,435380400
6/13/2012,20.518572,20.66,20.370714,20.434286,17.571495,293580000
6/14/2012,20.401428,20.482143,20.259287,20.411785,17.552151,345573200
6/15/2012,20.392857,20.522142,20.34107,20.504642,17.631996,335255200
6/18/2012,20.39143,20.996071,20.370358,20.920713,17.989786,440412000
6/19/2012,20.835714,21.071428,20.825001,20.97893,18.039845,361404400
6/20/2012,21.0075,21.044643,20.742857,20.919287,17.988552,358943200
6/21/2012,20.908571,21.007856,20.622856,20.631071,17.740715,326351200
6/22/2012,20.68,20.7925,20.550714,20.789286,17.876766,284471600
6/25/2012,20.617857,20.707144,20.370358,20.384644,17.528812,304382400
6/26/2012,20.404642,20.5175,20.261786,20.429644,17.567507,276536400
6/27/2012,20.535713,20.597857,20.425714,20.517857,17.643358,202997200
6/28/2012,20.416786,20.5,20.200357,20.323214,17.47599,282836400
6/29/2012,20.642857,20.857143,20.508928,20.857143,17.935118,421500800
7/2/2012,20.883215,21.195356,20.842857,21.161428,18.196777,400092000
7/3/2012,21.245714,21.428572,21.214287,21.407499,18.408373,241712800
7/5/2012,21.44857,21.940714,21.416071,21.783571,18.731758,484383200
7/6/2012,21.681786,21.73,21.485001,21.638571,18.607063,418930400
7/9/2012,21.617857,21.924999,21.575357,21.924643,18.853064,379405600
7/10/2012,22.070356,22.138214,21.618214,21.721786,18.678629,511957600
7/11/2012,21.647142,21.702143,21.329287,21.586786,18.562546,469322000
7/12/2012,21.437143,21.5525,21.167143,21.389286,18.392706,428041600
7/13/2012,21.53393,21.685356,21.428572,21.606071,18.579126,311427200
7/16/2012,21.611429,21.843571,21.607857,21.675358,18.638702,301260400
7/17/2012,21.813929,21.839287,21.541071,21.67643,18.639627,293624800
7/18/2012,21.663929,21.726429,21.555714,21.652143,18.618742,252700000
7/19/2012,21.831429,21.976786,21.642857,21.940001,18.86627,436861600
7/20/2012,21.893929,21.944286,21.560715,21.582144,18.558548,397471200
7/23/2012,21.228571,21.639286,20.989643,21.565357,18.544107,487975600
7/24/2012,21.692142,21.774286,21.375357,21.46143,18.454741,565132400
7/25/2012,20.51643,20.742857,20.357143,20.534643,17.657801,877312800
7/26/2012,20.705713,20.728571,20.370001,20.531429,17.655035,406632800
7/27/2012,20.536072,20.922501,20.413929,20.898571,17.970743,403936400
7/30/2012,21.104286,21.408571,20.99357,21.251072,18.273861,379142400
7/31/2012,21.543928,21.84643,21.525715,21.812857,18.756937,462327600
8/1/2012,21.996786,22.014286,21.535713,21.671785,18.635626,384501600
8/2/2012,21.530001,21.810356,21.4375,21.706785,18.665726,332158400
8/3/2012,21.915358,22.070715,21.841429,21.989286,18.908646,344920800
8/6/2012,22.04607,22.316786,21.973572,22.233929,19.119015,302103200
8/7/2012,22.241785,22.321428,22.072857,22.175358,19.068653,290446800
8/8/2012,22.121071,22.281429,22.039286,22.137857,19.036407,244706000
8/9/2012,22.066071,22.204643,22.064285,22.168928,19.14497,221642400
8/10/2012,22.096786,22.205713,22.09643,22.203571,19.174887,194938800
8/13/2012,22.263929,22.5,22.258928,22.5,19.430883,278832400
8/14/2012,22.566786,22.807501,22.5075,22.560356,19.483011,340169200
8/15/2012,22.546429,22.642857,22.419643,22.529642,19.45648,257342400
8/16/2012,22.543215,22.741428,22.517857,22.726429,19.626425,254534000
8/17/2012,22.857143,23.149643,22.814644,23.146786,19.989441,442761200
8/20/2012,23.214643,23.755358,23.210714,23.755358,20.515003,613384800
8/21/2012,23.957857,24.102858,23.22607,23.430714,20.234646,812719600
8/22/2012,23.372143,23.892857,23.146786,23.888214,20.629742,565322800
8/23/2012,23.789642,23.924999,23.612499,23.665358,20.437283,420128800
8/24/2012,23.553928,23.91,23.4125,23.686428,20.455479,437340400
8/27/2012,24.285357,24.316786,24.055,24.13143,20.839781,427008400
8/28/2012,24.106428,24.146429,23.952499,24.1,20.812632,267416800
8/29/2012,24.116072,24.202499,24.021429,24.0525,20.771616,202806800
8/30/2012,23.951429,23.983929,23.673214,23.709642,20.475529,302699600
8/31/2012,23.830357,23.878571,23.473213,23.758572,20.517775,338321200
9/4/2012,23.777143,24.112143,23.732143,24.106071,20.817883,367892000
9/5/2012,24.127501,24.155357,23.914286,23.936787,20.671684,336375200
9/6/2012,24.041786,24.224644,23.957144,24.1525,20.857971,391196400
9/7/2012,24.21607,24.374287,24.134644,24.30143,20.986586,329666400
9/10/2012,24.301786,24.403214,23.646429,23.669287,20.440672,487998000
9/11/2012,23.753929,23.932142,23.446428,23.592501,20.374359,503983200
9/12/2012,23.816071,23.924999,23.428572,23.92107,20.658112,712233200
9/13/2012,24.191786,24.482143,24.098928,24.392143,21.064928,598360000
9/14/2012,24.64143,24.892143,24.567499,24.688572,21.320925,600474000
9/17/2012,24.976786,24.992857,24.807501,24.992144,21.583088,398031200
9/18/2012,24.995714,25.083214,24.872143,25.068214,21.648781,373503200
9/19/2012,25.009287,25.1425,24.984644,25.075001,21.654642,326874800
9/20/2012,24.969999,25.002144,24.772142,24.953571,21.54977,336568400
9/21/2012,25.086071,25.18107,24.977142,25.003214,21.592648,571589200
9/24/2012,24.530714,24.825714,24.392857,24.67107,21.305809,639766400
9/25/2012,24.580713,24.742144,24.035713,24.055,20.773771,518789600
9/26/2012,23.883572,24.024643,23.614286,23.75643,20.515926,576503200
9/27/2012,23.724644,24.363214,23.583929,24.332857,21.013731,594090000
9/28/2012,24.241072,24.325357,23.8125,23.825001,20.57515,535110800
10/1/2012,23.969999,24.169643,23.446428,23.549643,20.337349,543594800
10/2/2012,23.63607,23.798214,23.237499,23.618214,20.396563,627992400
10/3/2012,23.745001,23.995001,23.665358,23.980356,20.709314,424281200
10/4/2012,23.973213,24.080357,23.769644,23.814285,20.565895,370725600
10/5/2012,23.757143,23.785713,23.26,23.306786,20.127623,594006000
10/8/2012,23.102858,23.127144,22.718214,22.791786,19.682863,637994000
10/9/2012,22.808929,22.874643,22.269644,22.708929,19.611319,838597200
10/10/2012,22.847857,23.035,22.75,22.889643,19.76738,510356000
10/11/2012,23.089287,23.114286,22.432142,22.432142,19.372276,546081200
10/12/2012,22.484285,22.692142,22.332144,22.489643,19.421944,460014800
10/15/2012,22.583929,22.683214,22.280357,22.67,19.577696,432502000
10/16/2012,22.691786,23.225,22.535713,23.206785,20.041258,549771600
10/17/2012,23.173929,23.313929,23,23.021786,19.881491,389037600
10/18/2012,22.842501,22.930714,22.5,22.594286,19.512308,476624400
10/19/2012,22.5375,22.563213,21.772142,21.780001,18.809093,744086000
10/22/2012,21.872143,22.692142,21.812857,22.643929,19.55518,546730800
10/23/2012,22.535713,22.639286,21.84643,21.905714,18.917669,707145600
10/24/2012,22.194286,22.376785,21.808571,22.029642,19.024689,558527200
10/25/2012,22.142857,22.214287,21.626785,21.769285,18.799841,656325600
10/26/2012,21.765356,21.928572,21.107143,21.571428,18.628977,1018432800
10/31/2012,21.245714,21.498571,20.989286,21.261429,18.361259,510003200
11/1/2012,21.365,21.535713,21.220358,21.305,18.398886,361298000
11/2/2012,21.281786,21.319643,20.526787,20.6,17.790051,599373600
11/5/2012,20.84,20.991785,20.628571,20.879286,18.031242,529135600
11/6/2012,21.079643,21.097857,20.717501,20.816071,17.976654,374917200
11/7/2012,20.494286,20.519285,19.848213,19.928572,17.288822,793648800
11/8/2012,20.022499,20.079643,19.1175,19.205357,16.661398,1056146000
11/9/2012,19.300714,19.817142,19.061428,19.537857,16.949856,929913600
11/12/2012,19.791071,19.803572,19.237499,19.386786,16.818796,515802000
11/13/2012,19.246786,19.66,19.155714,19.389286,16.820967,532949200
11/14/2012,19.482143,19.551786,19.149286,19.174286,16.634443,477170400
11/15/2012,19.1975,19.267857,18.665001,18.772142,16.285566,789910800
11/16/2012,18.757143,18.928572,18.0625,18.845715,16.349396,1266893600
11/19/2012,19.311071,20.267857,19.281429,20.204643,17.52832,823317600
11/20/2012,20.425358,20.426786,19.806429,20.032499,17.378981,642754000
11/21/2012,20.151787,20.263214,19.878571,20.060715,17.403458,373002000
11/23/2012,20.256071,20.428572,20.092857,20.410713,17.707096,272826400
11/26/2012,20.567858,21.071428,20.489643,21.054644,18.265732,630579600
11/27/2012,21.055357,21.08643,20.717857,20.885,18.118561,533330000
11/28/2012,20.616785,20.921429,20.437857,20.819286,18.061546,520864400
11/29/2012,21.079287,21.223213,20.901787,21.048571,18.26046,514698800
11/30/2012,20.956785,21.014286,20.809999,20.902857,18.134054,391319600
12/3/2012,21.201786,21.235357,20.910713,20.935356,18.162241,364280000
12/4/2012,20.77857,20.77857,20.433214,20.566071,17.841873,557068400
12/5/2012,20.318214,20.330357,19.241785,19.2425,16.693619,1044638000
12/6/2012,18.890715,19.76107,18.522499,19.544287,16.955435,1177212400
12/7/2012,19.764286,19.828571,18.928572,19.044643,16.521976,787040800
12/10/2012,18.75,19.2325,18.627857,18.922144,16.415707,630484400
12/11/2012,19.2775,19.627144,19.191786,19.335358,16.774185,592345600
12/12/2012,19.563213,19.571428,19.1525,19.25,16.700129,487144000
12/13/2012,18.969643,19.201429,18.77857,18.9175,16.411674,625259600
12/14/2012,18.383928,18.504642,18.056429,18.206785,15.795101,1009579200
12/17/2012,18.176071,18.571428,17.901072,18.529642,16.07519,757607200
12/18/2012,18.75,19.103571,18.580357,19.067858,16.542116,625685200
12/19/2012,18.981071,19.060715,18.767857,18.796785,16.306952,449369200
12/20/2012,18.928572,18.935715,18.531429,18.633215,16.165047,481689600
12/21/2012,18.3025,18.559643,18.222857,18.547501,16.090687,596268400
12/24/2012,18.583929,18.723213,18.525356,18.577499,16.116709,175753200
12/26/2012,18.535713,18.552143,18.254286,18.321428,15.89456,302436400
12/27/2012,18.340714,18.4375,18.023571,18.395,15.958381,455120400
12/28/2012,18.224644,18.374287,18.147142,18.199642,15.788904,354278400
12/31/2012,18.233213,19.121429,18.178572,19.006071,16.488508,659492400
1/2/2013,19.779285,19.821428,19.343929,19.608213,17.010899,560518000
1/3/2013,19.567142,19.631071,19.321428,19.360714,16.796177,352965200
1/4/2013,19.1775,19.236786,18.779642,18.821428,16.328323,594333600
1/7/2013,18.642857,18.90357,18.4,18.710714,16.232281,484156400
1/8/2013,18.900356,18.996071,18.616072,18.76107,16.275965,458707200
1/9/2013,18.660713,18.750357,18.428213,18.467857,16.021585,407604400
1/10/2013,18.876785,18.882856,18.411428,18.696787,16.220201,601146000
1/11/2013,18.607143,18.761429,18.536428,18.582144,16.120737,350506800
1/14/2013,17.952856,18.125,17.803928,17.919643,15.545991,734207600
1/15/2013,17.796429,17.821072,17.263571,17.354286,15.055521,876772400
1/16/2013,17.665714,18.194286,17.589287,18.074642,15.680459,690804800
1/17/2013,18.225357,18.241072,17.929644,17.952856,15.574808,453678400
1/18/2013,17.804285,17.936428,17.728571,17.857143,15.491772,472922800
1/22/2013,18.02,18.138571,17.736786,18.0275,15.639561,461546400
1/23/2013,18.171785,18.3925,18.0275,18.3575,15.925852,861509600
1/24/2013,16.428572,16.633215,16.080357,16.089287,13.95809,1460852400
1/25/2013,16.131786,16.293928,15.535714,15.71,13.629043,1208026400
1/28/2013,15.636786,16.186071,15.566429,16.065357,13.937328,785517600
1/29/2013,16.375,16.435715,16.147142,16.366785,14.198826,571158000
1/30/2013,16.321428,16.521429,16.232143,16.315357,14.154211,417155200
1/31/2013,16.320715,16.402857,16.249287,16.2675,14.112698,319334400
2/1/2013,16.396786,16.41,16.012501,16.200714,14.054753,539484400
